Sample Index, EXG Channel 0
32088,116427.0
32101,117098.0
32109,117499.0
32122,117780.0
32130,118303.0
32142,118678.0
32150,118879.0
32162,118910.0
32171,118687.0
32179,118664.0
32191,118625.0
32199,118734.0
32212,118625.0
32220,118290.0
32232,118835.0
32241,118396.0
32252,119019.0
32261,118434.0
32269,119097.0
32282,116834.0
32290,116651.0
32302,116868.0
32310,117027.0
32322,117168.0
32331,117149.0
32343,117176.0
32351,117335.0
32359,117026.0
32372,117341.0
32380,117248.0
32392,117023.0
32400,117586.0
32412,117329.0
32421,117444.0
32432,117413.0
32441,117180.0
32453,117613.0
32462,117214.0
32474,117587.0
32482,116052.0
32491,115941.0
32502,116260.0
32510,115927.0
32522,116178.0
32531,116309.0
32543,115766.0
32551,116311.0
32559,116018.0
32572,116507.0
32580,116322.0
32593,115953.0
32601,116566.0
32612,116253.0
32621,116436.0
32633,116779.0
32641,116426.0
32650,117035.0
32662,116054.0
32670,116725.0
32683,114818.0
32691,114687.0
32703,114904.0
32712,114699.0
32724,114902.0
32732,115303.0
32740,114930.0
32752,115487.0
32760,115386.0
32773,115399.0
32781,115512.0
32793,115157.0
32801,114852.0
32814,115247.0
32822,115246.0
32830,115453.0
32843,115380.0
32851,115459.0
32862,115480.0
32871,115559.0
32883,114162.0
32891,114283.0
32900,114232.0
32912,113955.0
32920,114288.0
32933,114635.0
32941,114450.0
32953,115171.0
32961,115628.0
32973,115901.0
32982,116264.0
32990,116277.0
33002,116324.0
33010,116281.0
33023,116150.0
33031,116453.0
33043,115758.0
33051,116107.0
33064,116118.0
33072,116089.0
33084,114444.0
33092,113565.0
33104,114522.0
33113,114255.0
33121,114612.0
33133,115017.0
33141,114488.0
33154,114835.0
33162,114642.0
33174,114789.0
33182,114962.0
33194,114883.0
33203,115064.0
33211,114845.0
33224,114644.0
33232,115151.0
33243,114618.0
33252,115117.0
33264,115160.0
33273,115191.0
33285,114160.0
33293,113701.0
33301,114056.0
33314,113803.0
33322,114054.0
33334,114095.0
33342,113330.0
33354,113747.0
33363,113736.0
33371,113877.0
33383,114354.0
33391,113691.0
33403,114114.0
33412,114145.0
33424,114356.0
33432,114503.0
33444,113978.0
33453,114219.0
33461,114272.0
33473,114119.0
33481,112866.0
33493,112779.0
33502,113130.0
33514,113057.0
33522,113274.0
33535,113383.0
33543,112922.0
33551,113257.0
33563,113400.0
33572,113645.0
33583,113644.0
33592,113133.0
33604,113652.0
33613,113413.0
33624,113760.0
33633,113411.0
33641,113068.0
33653,113839.0
33661,113666.0
33674,113975.0
33682,112778.0
33694,112397.0
33703,112762.0
33715,112741.0
33723,113100.0
33731,112715.0
33744,112274.0
33756,112721.0
33764,112568.0
33772,112933.0
33785,113762.0
33793,113669.0
33805,114274.0
33813,114321.0
33825,114846.0
33833,115029.0
33842,114716.0
33854,114929.0
33862,114668.0
33875,114643.0
33883,112734.0
33895,112457.0
33903,112546.0
33915,112919.0
33924,112598.0
33932,113147.0
33944,112824.0
33952,113357.0
33965,113518.0
33973,113127.0
33985,113666.0
33994,112945.0
34006,113552.0
34014,113161.0
34022,113120.0
34034,113259.0
34043,113306.0
34055,113841.0
34063,113708.0
34075,113743.0
34084,112268.0
34096,112231.0
34104,112400.0
34112,112405.0
34124,112308.0
34132,112627.0
34145,112344.0
34153,112097.0
34165,112394.0
34173,112539.0
34182,112530.0
34194,112313.0
34202,112786.0
34214,112753.0
34222,112368.0
34235,112717.0
34244,112164.0
34255,112715.0
34264,113298.0
34272,112783.0
34284,111862.0
34292,111233.0
34305,111534.0
34313,111551.0
34325,111786.0
34333,112005.0
34346,111454.0
34354,112105.0
34362,111752.0
34374,111349.0
34382,112018.0
34395,111525.0
34403,111952.0
34415,111927.0
34423,112022.0
34435,112459.0
34444,111988.0
34456,112211.0
34464,112510.0
34477,112085.0
34485,111470.0
34493,110983.0
34505,111150.0
34514,111535.0
34526,111122.0
34534,111637.0
34546,110978.0
34555,111559.0
34567,112232.0
34575,112045.0
34583,112898.0
34595,112313.0
34604,112602.0
34616,112963.0
34624,112686.0
34636,113181.0
34645,112906.0
34653,112945.0
34665,113086.0
34673,112833.0
34686,111340.0
34694,111275.0
34706,111416.0
34714,111657.0
34727,111424.0
34735,111687.0
34743,111182.0
34755,111887.0
34763,111914.0
34776,111543.0
34784,112152.0
34796,111369.0
34804,111866.0
34817,111769.0
34825,111670.0
34833,111743.0
34845,111704.0
34853,112015.0
34866,111778.0
34874,111677.0
34886,110816.0
34894,110551.0
34907,110928.0
34915,111165.0
34923,110606.0
34935,111087.0
34943,110590.0
34955,111271.0
34964,110822.0
34977,110877.0
34985,111388.0
34993,110873.0
35005,111236.0
35014,111175.0
35026,111096.0
35034,111159.0
35046,111018.0
35055,111321.0
35067,111538.0
35075,111117.0
35087,109956.0
35096,109457.0
35108,110208.0
35116,110305.0
35124,110016.0
35136,110065.0
35145,109596.0
35157,110075.0
35165,110452.0
35177,110085.0
35185,110726.0
35198,109805.0
35206,110466.0
35214,110955.0
35226,110540.0
35235,110991.0
35247,110514.0
35255,110633.0
35267,110646.0
35276,110749.0
35288,109810.0
35296,109459.0
35304,109860.0
35317,110111.0
35325,109552.0
35337,110097.0
35345,110264.0
35357,110327.0
35366,110862.0
35377,111043.0
35386,111302.0
35394,110879.0
35406,111108.0
35414,111615.0
35427,111372.0
35435,111025.0
35448,110976.0
35456,111165.0
35464,111170.0
35476,110819.0
35485,109768.0
35497,109593.0
35505,109854.0
35517,109611.0
35525,109598.0
35537,109669.0
35545,109710.0
35553,109957.0
35566,110232.0
35574,109571.0
35586,110032.0
35594,110045.0
35607,109890.0
35615,110053.0
35628,109508.0
35636,110155.0
35644,109440.0
35656,109615.0
35664,110038.0
35677,109785.0
35685,108682.0
35697,108561.0
35705,108668.0
35718,109235.0
35725,108732.0
35738,109167.0
35746,108928.0
35758,109047.0
35766,109236.0
35775,109051.0
35787,109162.0
35795,109213.0
35808,109046.0
35816,109347.0
35828,109066.0
35837,109263.0
35849,109276.0
35857,109611.0
35865,109738.0
35878,109387.0
35886,108184.0
35898,107777.0
35907,108032.0
35918,108491.0
35926,107958.0
35935,108443.0
35947,108620.0
35955,108357.0
35968,108540.0
35976,108421.0
35988,108690.0
35996,108485.0
36009,108250.0
36017,108509.0
36025,108362.0
36038,108529.0
36046,108514.0
36058,108713.0
36066,108994.0
36078,108421.0
36087,108116.0
36099,107695.0
36107,108096.0
36115,108135.0
36127,107490.0
36135,108041.0
36147,107744.0
36156,107901.0
36168,108214.0
36176,108539.0
36188,108930.0
36197,108865.0
36205,109236.0
36217,109281.0
36226,109030.0
36238,109329.0
36246,108928.0
36259,109211.0
36267,109410.0
36275,109007.0
36287,108238.0
36295,107919.0
36307,107978.0
36316,108133.0
36328,107406.0
36336,108129.0
36349,107928.0
36357,107627.0
36369,108236.0
36377,107927.0
36389,108156.0
36397,107839.0
36406,107880.0
36418,108125.0
36426,107670.0
36439,108093.0
36447,107746.0
36459,108119.0
36467,108286.0
36479,107711.0
36487,107530.0
36496,106967.0
36508,107546.0
36516,107717.0
36529,107088.0
36537,107505.0
36549,107492.0
36557,107301.0
36569,107658.0
36577,107595.0
36586,107546.0
36599,107505.0
36607,107768.0
36619,108287.0
36627,107930.0
36639,108037.0
36647,108256.0
36660,108147.0
36668,108230.0
36676,107637.0
36689,107500.0
36697,107119.0
36709,107334.0
36717,107375.0
36730,107216.0
36738,107689.0
36746,107496.0
36758,107671.0
36767,107774.0
36779,107409.0
36787,107460.0
36798,107553.0
36807,107780.0
36820,108135.0
36828,107772.0
36836,108099.0
36848,107968.0
36857,108019.0
36869,108048.0
36877,107667.0
36889,107266.0
36897,107251.0
36910,107160.0
36918,107695.0
36926,107376.0
36938,107355.0
36947,107426.0
36958,107897.0
36967,108416.0
36979,107865.0
36987,108408.0
37000,108745.0
37008,108608.0
37020,108953.0
37028,108616.0
37041,109031.0
37048,108614.0
37056,108603.0
37069,109084.0
37077,108289.0
37089,107582.0
37097,107937.0
37110,107490.0
37119,107875.0
37131,107262.0
37139,107935.0
37148,108152.0
37160,107945.0
37168,108278.0
37180,107723.0
37188,107828.0
37200,108379.0
37209,107982.0
37217,108305.0
37229,107824.0
37238,108191.0
37250,108066.0
37258,107703.0
37269,108320.0
37278,107903.0
37291,107680.0
37299,107797.0
37307,107454.0
37319,108007.0
37327,107372.0
37340,107633.0
37348,107824.0
37360,107975.0
37368,108000.0
37380,107491.0
37388,107686.0
37397,107763.0
37409,107680.0
37417,108141.0
37429,107842.0
37438,108045.0
37450,108278.0
37458,107985.0
37471,108010.0
37479,107939.0
37487,107736.0
37500,107333.0
37508,107662.0
37519,107887.0
37528,107446.0
37540,107509.0
37549,107324.0
37557,107603.0
37569,108082.0
37577,107401.0
37589,107734.0
37598,107765.0
37610,107766.0
37618,107769.0
37630,107606.0
37638,107813.0
37647,107680.0
37659,107665.0
37671,108122.0
37679,107611.0
37687,107160.0
37700,107895.0
37708,107228.0
37720,108045.0
37728,107844.0
37741,108337.0
37749,108690.0
37761,108013.0
37770,108522.0
37778,108195.0
37790,108480.0
37798,108691.0
37811,108110.0
37819,108237.0
37831,108010.0
37839,108323.0
37851,108556.0
37859,108421.0
37868,108536.0
37880,108337.0
37888,107728.0
37901,108025.0
37909,107970.0
37921,108085.0
37930,107782.0
37941,107951.0
37950,107996.0
37958,107831.0
37971,108512.0
37979,107759.0
37990,108142.0
37999,108173.0
38011,108296.0
38019,108189.0
38028,108048.0
38040,108551.0
38048,108156.0
38061,107981.0
38069,108332.0
38081,107865.0
38089,107666.0
38101,107457.0
38110,107176.0
38118,107953.0
38130,107708.0
38138,108023.0
38150,107786.0
38159,107497.0
38171,107972.0
38179,107625.0
38192,107740.0
38200,107751.0
38208,107540.0
38220,108085.0
38228,107646.0
38241,107281.0
38249,107710.0
38261,107567.0
38269,107958.0
38282,107703.0
38290,107226.0
38298,107543.0
38311,107010.0
38319,107457.0
38331,107020.0
38339,107333.0
38352,107590.0
38360,107005.0
38371,107728.0
38379,107083.0
38392,107280.0
38401,107471.0
38413,107182.0
38421,107707.0
38429,106906.0
38441,107091.0
38449,107748.0
38461,107357.0
38470,107698.0
38482,107957.0
38490,106890.0
38499,107291.0
38511,106898.0
38519,107261.0
38531,106904.0
38539,106943.0
38551,107682.0
38560,107341.0
38572,107786.0
38580,107729.0
38588,107688.0
38601,107777.0
38609,107784.0
38621,107905.0
38629,107922.0
38641,107713.0
38650,108048.0
38662,107493.0
38671,107954.0
38679,107695.0
38692,106550.0
38700,107045.0
38712,106514.0
38720,106835.0
38732,106704.0
38741,106627.0
38753,107028.0
38760,106807.0
38769,107298.0
38781,106799.0
38789,106994.0
38801,107123.0
38810,106588.0
38822,107275.0
38830,107256.0
38839,107209.0
38851,107294.0
38859,106637.0
38871,107092.0
38879,107127.0
38892,105784.0
38900,106503.0
38913,106010.0
38921,106487.0
38929,106310.0
38941,106679.0
38949,106962.0
38962,106693.0
38970,107042.0
38982,106553.0
38990,106212.0
39002,106569.0
39010,106144.0
39022,106617.0
39031,105864.0
39043,106595.0
39051,107050.0
39060,106653.0
39073,106864.0
39081,107137.0
39093,105584.0
39101,106149.0
39113,105798.0
39121,106275.0
39133,106330.0
39142,106003.0
39150,106484.0
39162,105899.0
39171,106366.0
39183,105993.0
39191,106330.0
39203,106427.0
39211,106072.0
39224,106379.0
39232,106582.0
39240,106149.0
39253,106538.0
39261,106107.0
39273,106444.0
39281,106741.0
39293,105508.0
39301,105747.0
39309,105364.0
39322,105729.0
39331,105794.0
39343,106037.0
39351,106366.0
39363,106445.0
39371,106336.0
39383,105983.0
39392,106380.0
39400,106413.0
39412,105956.0
39420,106611.0
39432,106150.0
39440,106595.0
39454,106398.0
39461,106287.0
39474,106784.0
39482,106873.0
39490,105538.0
39502,105703.0
39511,105274.0
39523,105651.0
39531,105686.0
39543,105615.0
39551,106244.0
39564,105573.0
39572,105728.0
39580,105881.0
39592,105800.0
39601,106137.0
39613,105788.0
39621,106049.0
39633,105992.0
39641,106029.0
39654,106066.0
39662,105651.0
39670,106022.0
39682,106173.0
39694,104810.0
39703,105447.0
39711,104906.0
39723,105331.0
39731,105618.0
39739,105477.0
39752,105590.0
39764,105361.0
39772,105660.0
39780,105955.0
39793,105442.0
39801,105901.0
39813,105300.0
39821,105563.0
39834,105952.0
39842,105911.0
39854,105922.0
39862,105813.0
39871,105728.0
39883,105607.0
39891,104278.0
39904,104605.0
39912,104448.0
39924,104973.0
39932,105126.0
39944,105153.0
39953,105524.0
39961,105201.0
39973,105610.0
39981,105509.0
39994,105524.0
40002,105877.0
40014,105498.0
40022,106241.0
40034,105966.0
40043,105957.0
40051,106146.0
40063,105505.0
40072,105988.0
40084,105935.0
40092,104712.0
40104,105133.0
40113,105070.0
40121,105523.0
40133,105526.0
40141,105409.0
40154,105566.0
40162,105107.0
40174,105662.0
40182,105531.0
40195,105486.0
40203,105661.0
40211,105276.0
40223,105613.0
40232,105266.0
40244,105445.0
40252,105686.0
40264,105573.0
40272,105768.0
40284,106087.0
40293,104170.0
40301,105011.0
40313,104590.0
40321,104551.0
40334,105180.0
40342,104873.0
40354,105218.0
40363,104895.0
40375,105548.0
40383,105925.0
40395,105334.0
40404,105755.0
40416,105632.0
40424,105439.0
40432,105552.0
40445,105273.0
40453,105770.0
40465,105191.0
40473,105418.0
40485,105461.0
40494,103972.0
40506,104735.0
40514,104322.0
40522,104583.0
40535,105090.0
40543,104857.0
40555,104858.0
40563,104657.0
40576,104912.0
40584,105087.0
40592,104886.0
40604,105013.0
40612,104570.0
40625,105367.0
40633,104948.0
40645,104587.0
40653,105044.0
40666,104671.0
40674,105120.0
40682,105203.0
40694,103492.0
40703,104139.0
40715,103988.0
40723,104323.0
40735,104532.0
40743,104279.0
40755,104954.0
40764,104309.0
40772,104806.0
40784,104751.0
40792,104798.0
40805,105083.0
40813,104788.0
40825,105203.0
40833,105084.0
40846,104637.0
40854,105208.0
40862,105201.0
40874,105298.0
40883,105639.0
40895,104612.0
40903,104759.0
40915,104588.0
40923,104889.0
40931,104866.0
40944,104139.0
40952,104704.0
40964,104711.0
40972,104698.0
40984,104965.0
40993,104754.0
41005,105075.0
41013,104908.0
41025,105177.0
41034,105288.0
41046,104715.0
41054,105056.0
41062,104499.0
41075,104900.0
41083,105233.0
41095,102800.0
41103,103905.0
41115,103610.0
41124,103963.0
41136,104450.0
41144,104279.0
41152,104584.0
41166,104277.0
41173,104300.0
41185,104265.0
41193,104256.0
41206,104469.0
41214,104396.0
41226,104151.0
41234,104644.0
41242,104191.0
41256,104452.0
41264,104271.0
41276,104526.0
41284,104683.0
41296,102686.0
41305,103567.0
41317,103250.0
41325,103725.0
41333,103778.0
41345,103459.0
41353,103514.0
41366,103643.0
41374,103978.0
41386,103817.0
41394,103606.0
41403,104345.0
41415,103844.0
41423,104011.0
41435,104226.0
41443,103923.0
41456,103844.0
41464,103709.0
41477,103846.0
41485,103941.0
41493,102432.0
41505,102977.0
41514,102734.0
41526,103217.0
41534,103402.0
41546,103099.0
41554,103458.0
41567,103305.0
41575,103506.0
41583,103509.0
41595,103376.0
41603,103649.0
41616,103656.0
41624,103793.0
41636,103660.0
41644,103151.0
41657,103422.0
41665,103241.0
41677,103320.0
41685,103817.0
41697,102068.0
41706,102625.0
41714,102636.0
41726,102891.0
41734,102772.0
41747,102801.0
41755,102824.0
41767,102711.0
41775,102942.0
41787,103011.0
41795,102716.0
41804,103097.0
41816,103070.0
41825,103109.0
41837,103320.0
41845,102987.0
41857,103082.0
41865,103029.0
41874,103092.0
41886,103643.0
41894,101684.0
41906,102573.0
41915,102594.0
41927,102759.0
41935,102946.0
41948,102987.0
41956,103182.0
41964,102889.0
41976,103070.0
41985,103089.0
41997,102738.0
42005,103189.0
42017,102686.0
42025,102719.0
42038,103034.0
42046,102737.0
42054,103044.0
42067,102571.0
42075,103124.0
42087,103409.0
42095,101604.0
42107,102143.0
42116,102344.0
42128,102533.0
42136,102486.0
42144,102143.0
42156,102358.0
42165,102039.0
42177,102308.0
42185,102727.0
42197,102018.0
42206,102573.0
42214,102390.0
42226,102369.0
42234,102766.0
42246,102345.0
42254,102838.0
42267,102451.0
42275,102710.0
42287,103213.0
42295,101300.0
42303,102287.0
42316,102560.0
42324,102353.0
42337,102802.0
42344,102377.0
42357,102450.0
42366,102455.0
42377,102394.0
42385,102859.0
42397,102432.0
42406,102379.0
42418,102708.0
42426,102733.0
42434,103036.0
42447,102179.0
42455,102848.0
42467,102975.0
42475,102628.0
42487,102811.0
42496,101678.0
42509,102065.0
42517,102090.0
42525,102139.0
42537,102552.0
42545,102055.0
42558,102754.0
42566,102231.0
42578,102304.0
42587,102569.0
42599,102120.0
42607,102175.0
42615,102598.0
42627,102341.0
42635,102844.0
42648,102261.0
42656,102824.0
42668,102493.0
42677,102630.0
42685,102581.0
42697,100912.0
42705,101891.0
42718,101986.0
42726,102155.0
42738,102664.0
42746,102291.0
42759,102414.0
42767,102489.0
42775,102428.0
42787,102767.0
42796,102300.0
42808,102569.0
42816,102646.0
42828,102507.0
42836,103006.0
42848,102287.0
42857,102942.0
42865,102647.0
42877,102656.0
42885,103127.0
42897,101542.0
42906,102541.0
42918,102478.0
42926,102409.0
42938,102532.0
42946,102033.0
42955,102228.0
42967,102379.0
42975,102370.0
42988,102555.0
42996,102098.0
43008,102309.0
43016,102476.0
43029,102423.0
43037,102748.0
43049,102307.0
43058,102592.0
43069,102849.0
43078,102880.0
43086,103021.0
43099,101718.0
43107,101783.0
43119,102490.0
43127,102205.0
43139,102606.0
43147,102147.0
43156,102340.0
43168,102663.0
43176,102498.0
43188,102801.0
43197,102494.0
43209,102583.0
43217,102976.0
43229,103049.0
43238,102968.0
43246,102735.0
43258,102968.0
43266,102897.0
43279,102356.0
43287,103159.0
43299,101776.0
43307,102401.0
43319,102344.0
43328,102363.0
43336,102760.0
43348,102531.0
43357,102732.0
43368,102391.0
43377,102466.0
43388,102775.0
43397,102152.0
43409,102689.0
43418,102810.0
43426,102381.0
43438,102860.0
43446,102451.0
43459,102858.0
43467,102373.0
43479,102388.0
43487,102675.0
43495,101070.0
43508,101719.0
43516,102330.0
43529,101895.0
43537,102866.0
43549,102355.0
43557,102728.0
43569,102993.0
43578,102600.0
43586,102587.0
43598,102530.0
43606,102471.0
43618,103104.0
43627,102781.0
43639,103132.0
43647,102587.0
43660,102726.0
43668,103233.0
43680,102804.0
43688,103191.0
43700,102676.0
43709,102781.0
43717,102854.0
43729,102455.0
43737,103162.0
43749,103029.0
43757,102822.0
43769,103185.0
43778,102942.0
43790,103189.0
43798,103248.0
43807,103149.0
43819,102700.0
43827,102993.0
43840,103260.0
43848,103447.0
43860,103360.0
43869,103501.0
43880,103326.0
43889,103399.0
43897,102184.0
43910,102733.0
43918,102866.0
43930,102853.0
43938,103192.0
43950,103049.0
43958,103312.0
43966,103115.0
43979,103028.0
43987,103321.0
44000,102968.0
44008,103081.0
44020,103356.0
44028,103265.0
44041,103492.0
44049,103189.0
44057,103288.0
44069,103251.0
44078,102840.0
44090,103373.0
44098,101994.0
44110,102599.0
44118,103140.0
44130,102685.0
44139,103356.0
44147,102965.0
44159,103028.0
44167,103515.0
44179,102934.0
44188,103773.0
44200,103286.0
44209,103567.0
44221,103212.0
44229,103025.0
44237,103554.0
44249,103071.0
44258,103074.0
44270,103905.0
44278,103486.0
44290,103699.0
44298,102034.0
44311,102803.0
44319,103218.0
44331,102731.0
44339,103374.0
44352,103041.0
44360,103104.0
44368,103421.0
44381,103082.0
44389,103201.0
44401,103292.0
44409,103023.0
44421,103178.0
44429,102773.0
44437,103586.0
44450,103059.0
44458,103218.0
44471,103199.0
44478,102922.0
44491,103571.0
44499,102656.0
44512,102949.0
44520,103102.0
44528,102937.0
44540,102968.0
44548,102611.0
44561,103072.0
44569,103377.0
44580,103070.0
44589,103401.0
44601,103088.0
44610,103559.0
44618,103596.0
44630,103291.0
44639,103778.0
44651,103219.0
44659,103426.0
44671,103485.0
44679,102866.0
44692,103475.0
44700,102340.0
44708,102807.0
44721,103326.0
44729,102983.0
44741,103364.0
44748,103355.0
44761,103522.0
44769,103617.0
44777,102768.0
44790,103341.0
44798,102994.0
44810,103651.0
44818,103658.0
44831,103267.0
44839,103724.0
44851,103463.0
44860,103328.0
44868,103445.0
44880,103078.0
44888,103225.0
44900,102858.0
44908,102683.0
44921,103208.0
44929,102771.0
44942,102868.0
44950,103067.0
44958,102906.0
44970,103237.0
44982,102838.0
44991,103479.0
44999,103310.0
45011,103163.0
45020,103558.0
45031,103049.0
45039,103152.0
45052,103247.0
45060,103128.0
45073,103777.0
45081,103000.0
45089,103429.0
45101,102178.0
45110,102827.0
45122,103154.0
45130,102867.0
45142,102576.0
45150,102551.0
45162,102890.0
45171,103027.0
45179,102732.0
45192,103089.0
45200,102748.0
45212,102833.0
45220,103246.0
45232,102679.0
45241,102832.0
45249,102847.0
45261,102772.0
45269,103093.0
45281,102594.0
45289,103129.0
45302,101940.0
45310,102763.0
45322,102696.0
45330,102349.0
45338,102728.0
45351,102801.0
45359,102706.0
45371,103311.0
45379,102744.0
45392,103007.0
45400,102916.0
45412,102875.0
45421,103050.0
45429,102531.0
45441,103214.0
45449,103233.0
45462,103104.0
45470,103317.0
45482,103052.0
45490,103343.0
45502,102514.0
45511,102039.0
45519,102958.0
45531,102581.0
45539,102494.0
45552,102751.0
45560,102454.0
45572,102825.0
45581,102830.0
45593,102957.0
45601,103138.0
45609,102977.0
45622,103228.0
45634,102569.0
45642,103144.0
45650,102967.0
45662,102526.0
45671,102657.0
45683,102856.0
45691,102957.0
45703,102564.0
45712,102551.0
45720,103042.0
45732,102539.0
45740,102388.0
45752,102649.0
45761,102728.0
45773,103037.0
45781,102316.0
45793,102955.0
45802,102944.0
45810,102667.0
45822,102976.0
45831,102593.0
45843,102960.0
45851,102961.0
45863,103036.0
45871,103213.0
45883,102856.0
45892,103123.0
45901,101746.0
45912,102771.0
45920,102616.0
45933,102301.0
45941,102604.0
45953,102653.0
45961,102656.0
45974,103307.0
45982,102702.0
45989,103083.0
46003,102936.0
46011,102771.0
46023,103056.0
46031,102437.0
46043,102802.0
46051,103243.0
46060,103236.0
46072,103149.0
46080,102722.0
46093,102969.0
46101,102440.0
46113,102845.0
46121,102772.0
46133,102453.0
46142,102670.0
46150,103105.0
46162,102802.0
46170,103233.0
46183,102902.0
46191,103101.0
46203,103528.0
46211,103065.0
46223,103374.0
46232,103165.0
46240,103052.0
46252,103443.0
46260,103434.0
46273,103493.0
46281,103222.0
46293,103439.0
46302,102622.0
46313,102861.0
46321,103396.0
46334,102759.0
46343,103372.0
46355,103347.0
46363,103312.0
46371,103303.0
46383,102868.0
46391,103091.0
46404,103362.0
46412,103093.0
46424,103254.0
46432,103023.0
46444,103192.0
46452,103259.0
46461,103190.0
46473,103493.0
46482,103114.0
46494,103327.0
46502,103230.0
46514,103017.0
46522,103492.0
46531,102979.0
46543,103806.0
46551,103585.0
46563,103420.0
46571,103619.0
46584,103508.0
46592,103633.0
46604,103732.0
46613,103809.0
46621,104212.0
46633,104013.0
46641,103860.0
46654,104323.0
46662,104064.0
46673,104267.0
46682,103950.0
46694,104163.0
46703,104034.0
46711,104119.0
46723,104678.0
46731,104223.0
46743,104032.0
46751,104463.0
46764,103700.0
46772,104357.0
46784,104186.0
46792,104113.0
46801,104480.0
46813,104159.0
46821,104730.0
46833,104325.0
46842,104328.0
46854,104681.0
46862,104340.0
46875,104735.0
46883,104058.0
46891,104841.0
46904,104832.0
46912,104571.0
46924,104956.0
46932,104561.0
46944,104630.0
46953,104911.0
46965,104642.0
46973,105191.0
46985,105138.0
46994,105043.0
47002,105314.0
